DATE,IHLIDXUSTPELECENGI,IHLIDXUSTPMARK,IHLIDXUSTPRETA,IHLIDXUSTPHUMARESO,IHLIDXUSTPPRMA,IHLIDXUSTPSALE,IHLIDXUSTPITOPHE,IHLIDXUSTPNURS,IHLIDXUSTPSOFTDEVE
2020-02-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-02-02,99.99,100.0,99.65,99.72,99.81,99.83,99.89,99.84,99.75
2020-02-03,99.96,100.04,99.11,99.7,99.7,99.71,99.82,99.72,99.55
2020-02-04,99.95,100.09,98.99,99.75,99.67,99.65,99.68,99.68,99.29
2020-02-05,99.96,100.18,98.89,99.85,99.71,99.62,99.67,99.6,99.22
2020-02-06,99.99,100.27,98.65,99.93,99.7,99.57,99.64,99.66,99.12
2020-02-07,99.97,100.35,98.37,99.93,99.71,99.5,99.57,99.63,99.01
2020-02-08,100.13,100.56,98.38,100.08,99.78,99.55,99.57,99.64,99.11
2020-02-09,100.28,100.72,98.34,100.13,99.81,99.61,99.56,99.62,99.21
2020-02-10,100.48,101.0,98.61,100.22,99.84,99.63,99.56,99.6,99.33
2020-02-11,100.63,101.23,98.59,100.23,99.83,99.69,99.48,99.55,99.39
2020-02-12,100.74,101.39,98.62,100.13,99.85,99.69,99.31,99.58,99.36
2020-02-13,100.7,101.54,98.78,100.02,99.98,99.67,99.22,99.43,99.34
2020-02-14,100.67,101.7,98.87,99.96,100.17,99.7,99.18,99.41,99.38
2020-02-15,100.47,101.67,99.11,99.72,100.27,99.6,99.11,99.24,99.31
2020-02-16,100.42,101.71,99.39,99.63,100.47,99.52,99.07,99.14,99.32
2020-02-17,100.24,101.57,99.53,99.47,100.58,99.32,98.97,99.07,99.28
2020-02-18,100.03,101.47,99.72,99.36,100.73,99.19,98.97,99.01,99.33
2020-02-19,99.8,101.4,99.85,99.19,100.83,99.05,98.93,98.92,99.32
2020-02-20,99.7,101.33,99.91,99.02,100.88,98.98,98.92,98.86,99.34
2020-02-21,99.53,101.32,100.24,98.96,100.94,98.92,98.83,98.69,99.32
2020-02-22,99.38,101.18,100.17,98.72,100.85,98.86,98.35,98.73,99.2
2020-02-23,99.32,101.21,100.13,98.64,100.92,98.96,98.0,98.73,99.29
2020-02-24,99.31,101.28,100.08,98.56,100.96,99.12,97.69,98.7,99.4
2020-02-25,99.34,101.36,99.98,98.47,101.03,99.29,97.4,98.74,99.54
2020-02-26,99.34,101.36,99.86,98.46,101.1,99.43,97.18,98.84,99.71
2020-02-27,99.28,101.43,99.84,98.47,101.12,99.58,96.88,99.0,99.91
2020-02-28,99.32,101.46,99.74,98.38,101.05,99.74,96.71,99.23,100.17
2020-02-29,99.44,101.71,99.71,98.6,101.14,100.09,97.01,99.51,100.61
2020-03-01,99.33,101.73,99.5,98.56,100.99,100.23,97.15,99.81,100.81
2020-03-02,99.22,101.73,99.32,98.5,100.95,100.35,97.29,100.13,101.02
2020-03-03,99.15,101.7,99.11,98.41,100.87,100.41,97.45,100.25,101.18
2020-03-04,99.06,101.65,98.86,98.32,100.87,100.52,97.65,100.19,101.29
2020-03-05,98.97,101.52,98.6,98.19,100.94,100.55,97.81,99.99,101.36
2020-03-06,98.83,101.33,98.23,97.98,101.08,100.58,97.94,99.75,101.37
2020-03-07,98.71,101.2,98.1,97.86,101.21,100.57,98.01,99.43,101.35
2020-03-08,98.59,101.02,98.01,97.72,101.36,100.53,98.08,99.0,101.25
2020-03-09,98.33,100.79,97.82,97.55,101.37,100.43,97.95,98.44,101.03
2020-03-10,98.3,100.66,97.73,97.56,101.59,100.37,97.83,97.98,100.93
2020-03-11,98.18,100.41,97.38,97.59,101.65,100.25,97.58,97.67,100.8
2020-03-12,98.07,100.23,96.89,97.57,101.66,100.15,97.37,97.4,100.69
2020-03-13,97.91,100.03,96.45,97.52,101.56,99.94,97.06,97.18,100.57
2020-03-14,97.72,99.73,95.81,97.41,101.46,99.62,96.73,96.95,100.49
2020-03-15,97.44,99.4,95.26,97.23,101.31,99.32,96.42,96.7,100.43
2020-03-16,97.29,99.09,94.82,97.07,101.22,99.11,96.29,96.72,100.43
2020-03-17,96.77,98.41,94.18,96.49,100.69,98.64,95.95,96.55,100.28
2020-03-18,96.19,97.6,93.84,95.64,99.98,97.97,95.6,96.46,100.09
2020-03-19,95.41,96.32,93.83,94.53,99.07,97.08,95.13,96.44,99.7
2020-03-20,94.48,94.71,93.5,93.13,97.97,95.88,94.55,96.28,99.1
2020-03-21,93.26,92.68,92.94,91.29,96.58,94.41,93.73,95.97,98.24
2020-03-22,92.21,90.67,92.4,89.51,95.22,92.98,92.99,95.82,97.48
2020-03-23,91.15,88.63,91.97,87.71,93.78,91.52,92.19,95.45,96.7
2020-03-24,90.2,86.63,91.4,85.88,92.35,89.99,91.54,95.25,95.96
2020-03-25,89.16,84.54,90.66,84.03,90.78,88.42,90.66,94.81,95.02
2020-03-26,88.19,82.55,89.37,82.18,89.25,86.81,89.73,94.27,93.99
2020-03-27,86.89,80.31,88.1,80.14,87.66,85.05,88.52,93.59,92.66
2020-03-28,85.95,78.39,87.12,78.37,86.33,83.48,87.42,92.85,91.44
2020-03-29,84.9,76.45,86.05,76.53,84.96,81.78,86.23,92.09,90.08
2020-03-30,83.88,74.57,84.87,74.77,83.73,80.07,85.07,91.39,88.78
2020-03-31,82.77,72.68,83.9,72.74,82.56,78.38,83.8,90.64,87.35
2020-04-01,81.68,70.7,82.42,70.59,81.49,76.72,82.6,89.85,85.96
2020-04-02,80.55,68.66,81.2,68.59,80.43,75.09,81.46,89.1,84.7
2020-04-03,79.89,67.04,80.19,67.06,79.59,73.77,80.67,88.57,83.91
2020-04-04,78.97,65.42,78.72,65.58,78.66,72.16,79.89,88.09,83.08
2020-04-05,77.96,63.72,77.29,64.02,77.71,70.58,79.08,87.43,82.21
2020-04-06,76.75,61.92,76.16,62.35,76.6,69.3,78.03,86.68,81.25
2020-04-07,75.64,60.15,74.95,61.05,75.48,67.87,77.01,85.82,80.29
2020-04-08,74.85,58.8,74.4,60.19,74.64,66.52,76.33,85.16,79.57
2020-04-09,74.14,57.68,73.75,59.28,73.85,65.25,75.71,84.33,78.85
2020-04-10,73.43,56.63,72.79,58.36,73.08,63.98,75.08,83.49,78.07
2020-04-11,72.97,55.77,72.27,57.64,72.45,62.99,74.54,82.79,77.5
2020-04-12,72.57,54.94,71.75,56.91,71.79,61.96,74.05,82.15,76.95
2020-04-13,72.35,54.2,70.88,56.32,71.2,60.64,73.77,81.48,76.48
2020-04-14,72.14,53.57,70.12,55.83,70.75,59.63,73.46,81.09,76.07
2020-04-15,71.76,52.84,69.29,55.24,70.22,58.55,73.01,80.66,75.55
2020-04-16,71.4,52.14,68.42,54.76,69.69,57.55,72.56,80.37,75.08
2020-04-17,71.06,51.51,67.61,54.3,69.22,56.54,72.17,80.02,74.62
2020-04-18,70.78,50.96,66.81,53.78,68.85,55.79,71.77,79.66,74.16
2020-04-19,70.45,50.38,65.98,53.24,68.46,55.03,71.28,79.37,73.65
2020-04-20,70.25,49.88,65.47,52.77,68.19,54.33,70.89,79.26,73.25
2020-04-21,69.96,49.49,64.87,52.32,67.94,53.64,70.58,78.94,72.9
2020-04-22,69.77,49.13,64.41,51.84,67.69,53.12,70.24,78.5,72.52
2020-04-23,69.53,48.81,63.97,51.36,67.52,52.64,69.92,78.1,72.17
2020-04-24,69.33,48.51,63.84,50.9,67.39,52.29,69.58,77.71,71.83
2020-04-25,69.13,48.29,63.76,50.57,67.3,52.01,69.28,77.3,71.49
2020-04-26,68.92,48.09,63.75,50.26,67.24,51.73,69.07,76.89,71.2
2020-04-27,68.62,47.85,63.53,49.86,67.12,51.44,68.8,76.44,70.83
2020-04-28,68.35,47.61,63.27,49.48,66.97,51.17,68.53,76.0,70.41
2020-04-29,68.05,47.41,63.08,49.13,67.0,50.97,68.26,75.65,70.01
2020-04-30,67.79,47.29,62.97,48.77,67.04,50.69,68.01,75.3,69.65
2020-05-01,67.52,47.15,62.83,48.38,67.06,50.52,67.81,74.97,69.29
2020-05-02,67.3,47.0,62.24,47.99,67.12,50.28,67.6,74.76,68.96
2020-05-03,67.06,46.79,61.58,47.55,67.15,50.05,67.31,74.57,68.55
2020-05-04,66.92,46.67,61.01,47.21,67.27,49.86,67.11,74.46,68.25
2020-05-05,66.8,46.56,60.56,46.88,67.48,49.73,66.89,74.42,68.0
2020-05-06,66.71,46.48,60.36,46.69,67.59,49.64,66.75,74.45,67.82
2020-05-07,66.58,46.4,60.22,46.52,67.71,49.65,66.62,74.49,67.62
2020-05-08,66.46,46.38,60.19,46.42,67.93,49.71,66.46,74.55,67.46
2020-05-09,66.31,46.45,60.72,46.34,68.1,49.97,66.35,74.52,67.33
2020-05-10,66.22,46.57,61.27,46.35,68.37,50.26,66.32,74.48,67.26
2020-05-11,66.0,46.6,61.66,46.27,68.46,50.49,66.19,74.33,67.07
2020-05-12,65.82,46.57,62.02,46.2,68.65,50.82,66.07,74.18,66.82
2020-05-13,65.25,46.29,61.85,45.67,68.39,50.92,65.48,73.69,66.28
2020-05-14,64.94,46.07,62.17,45.3,68.31,51.04,65.05,74.59,65.89
2020-05-15,64.91,46.1,62.64,45.19,68.5,51.26,64.94,75.51,65.66
2020-05-16,64.72,45.91,62.81,44.96,68.56,51.19,64.71,76.31,65.22
2020-05-17,64.59,45.74,63.03,44.72,68.64,51.15,64.5,76.95,64.84
2020-05-18,64.49,45.57,63.38,44.49,68.79,51.15,64.31,77.54,64.47
2020-05-19,64.4,45.48,63.73,44.25,68.89,51.02,64.11,77.99,64.1
2020-05-20,64.84,45.73,64.46,44.52,69.57,51.14,64.49,78.4,64.15
2020-05-21,65.19,45.97,64.99,44.78,70.21,51.29,64.84,77.47,64.17
2020-05-22,65.33,46.0,65.4,44.84,70.59,51.3,64.88,76.54,64.04
2020-05-23,65.54,46.15,66.02,44.99,70.99,51.46,65.04,75.74,64.09
2020-05-24,65.58,46.22,66.46,45.05,71.21,51.51,65.1,75.1,63.98
2020-05-25,65.62,46.28,66.96,45.1,71.51,51.59,65.15,74.51,63.89
2020-05-26,65.64,46.36,67.48,45.18,71.67,51.64,65.22,73.99,63.82
2020-05-27,65.44,46.35,67.99,45.13,71.67,51.71,65.13,73.79,63.65
2020-05-28,65.2,46.27,68.3,45.0,71.63,51.72,64.9,73.58,63.38
2020-05-29,65.09,46.24,68.64,44.93,71.75,51.87,64.82,73.41,63.26
2020-05-30,65.24,46.4,69.1,45.11,72.15,52.15,64.97,73.4,63.43
2020-05-31,65.28,46.49,69.64,45.22,72.52,52.42,65.01,73.34,63.43
2020-06-01,65.28,46.49,70.13,45.26,72.67,52.58,64.91,73.32,63.33
2020-06-02,65.31,46.52,70.64,45.34,72.95,52.9,64.92,73.42,63.41
2020-06-03,65.43,46.59,71.24,45.46,73.26,53.23,65.04,73.56,63.51
2020-06-04,65.55,46.65,71.82,45.59,73.61,53.61,65.18,73.74,63.61
2020-06-05,65.69,46.79,72.37,45.74,73.93,53.98,65.33,73.93,63.72
2020-06-06,65.67,46.92,72.77,45.8,74.09,54.31,65.39,74.13,63.71
2020-06-07,65.8,47.14,73.13,45.96,74.39,54.69,65.54,74.37,63.9
2020-06-08,65.96,47.39,73.45,46.17,74.77,55.06,65.82,74.58,64.16
2020-06-09,66.12,47.63,73.7,46.36,75.14,55.35,66.02,74.82,64.26
2020-06-10,66.25,47.79,73.85,46.55,75.49,55.62,66.13,75.04,64.35
2020-06-11,66.33,47.93,74.01,46.72,75.73,55.98,66.24,75.2,64.45
2020-06-12,66.24,47.98,74.2,46.82,75.87,56.26,66.23,75.4,64.46
2020-06-13,66.06,47.84,74.58,46.82,75.95,56.47,66.14,75.43,64.3
2020-06-14,66.03,47.77,75.19,46.92,76.2,56.83,66.22,75.51,64.27
2020-06-15,65.99,47.78,75.81,47.05,76.44,57.31,66.27,75.58,64.28
2020-06-16,65.9,47.77,76.62,47.23,76.67,57.86,66.32,75.64,64.31
2020-06-17,65.81,47.81,77.38,47.43,76.89,58.58,66.33,75.59,64.3
2020-06-18,65.81,47.93,78.14,47.7,77.24,59.23,66.42,75.63,64.38
2020-06-19,65.84,48.05,78.94,47.94,77.72,59.95,66.46,75.59,64.45
2020-06-20,65.97,48.3,79.82,48.27,78.25,60.78,66.58,75.63,64.66
2020-06-21,65.95,48.47,80.7,48.52,78.65,61.47,66.53,75.62,64.75
2020-06-22,65.93,48.63,81.6,48.74,79.09,62.11,66.49,75.64,64.82
2020-06-23,65.86,48.78,82.04,48.9,79.42,62.62,66.42,75.58,64.83
2020-06-24,65.82,48.87,82.44,49.08,79.78,63.01,66.41,75.71,64.85
2020-06-25,65.72,48.95,82.78,49.25,80.07,63.36,66.39,75.9,64.8
2020-06-26,65.67,49.04,82.94,49.45,80.22,63.62,66.37,76.16,64.73
2020-06-27,65.6,49.14,82.87,49.66,80.41,63.82,66.37,76.38,64.6
2020-06-28,65.59,49.29,82.72,49.91,80.6,64.05,66.43,76.6,64.54
2020-06-29,65.62,49.4,82.53,50.19,80.81,64.34,66.52,76.91,64.48
2020-06-30,65.57,49.61,82.85,50.52,81.09,64.77,66.68,77.28,64.4
2020-07-01,65.43,49.95,83.17,50.73,81.31,65.12,66.8,77.59,64.34
2020-07-02,65.48,50.34,83.49,50.9,81.47,65.43,66.93,77.86,64.35
2020-07-03,65.55,50.67,83.93,51.11,81.75,65.77,67.1,78.19,64.37
2020-07-04,65.68,51.03,84.43,51.27,81.91,66.08,67.27,78.52,64.42
2020-07-05,65.78,51.4,84.85,51.41,82.08,66.33,67.41,78.87,64.43
2020-07-06,65.85,51.74,85.32,51.53,82.23,66.56,67.54,79.14,64.45
2020-07-07,66.13,52.04,85.6,51.67,82.43,66.72,67.65,79.47,64.56
2020-07-08,66.73,52.35,86.12,51.96,82.78,66.98,67.9,79.88,64.83
2020-07-09,67.16,52.59,86.7,52.31,83.27,67.34,68.18,80.35,65.03
2020-07-10,67.6,52.86,87.29,52.64,83.7,67.65,68.49,80.84,65.27
2020-07-11,68.03,53.04,87.92,53.0,84.26,67.96,68.83,81.36,65.48
2020-07-12,68.42,53.19,88.6,53.33,84.79,68.28,69.17,81.91,65.68
2020-07-13,68.84,53.34,89.28,53.65,85.31,68.59,69.51,82.4,65.9
2020-07-14,69.25,53.49,89.96,54.0,85.83,68.93,69.86,82.86,66.18
2020-07-15,69.35,53.5,90.32,54.24,86.3,69.2,70.09,83.2,66.31
2020-07-16,69.48,53.48,90.65,54.47,86.71,69.36,70.25,83.51,66.42
2020-07-17,69.47,53.42,90.87,54.67,87.06,69.53,70.35,83.77,66.52
2020-07-18,69.15,53.25,90.98,54.65,87.16,69.55,70.18,83.99,66.42
2020-07-19,69.12,53.19,91.34,54.87,87.47,69.72,70.17,84.34,66.6
2020-07-20,69.16,53.12,91.74,55.07,87.75,69.93,70.24,84.76,66.78
2020-07-21,69.22,53.09,92.27,55.29,88.01,70.05,70.28,85.23,66.89
2020-07-22,69.36,53.17,92.97,55.52,88.29,70.2,70.34,85.83,67.04
2020-07-23,69.42,53.24,93.7,55.78,88.51,70.4,70.45,86.47,67.23
2020-07-24,69.59,53.3,94.88,56.08,88.72,70.63,70.54,87.29,67.42
2020-07-25,70.15,53.49,96.37,56.54,89.12,71.03,70.95,88.12,67.86
2020-07-26,70.48,53.56,97.64,56.84,89.3,71.27,71.13,88.87,68.0
